Fecha,Apertura,Máximo,Mínimo,Cierre,Vol.,% var.
22/04/2013,42820.03,42967.08,42678.77,42914.2,228.22M,0.25%
23/04/2013,42922.24,43296.15,42920.84,43113.61,198.27M,0.46%
24/04/2013,43112.77,43112.77,42202.7,42294.93,257.31M,-1.90%
25/04/2013,42289.41,42633.38,42124.99,42547.47,339.23M,0.60%
26/04/2013,42544.12,42544.12,41896.92,41897,268.20M,-1.53%
29/04/2013,41897.35,42092.8,41624.49,41910.53,179.84M,0.03%
30/04/2013,41918.23,42278.08,41842.9,42263.48,282.71M,0.84%
02/05/2013,42266.94,42387.08,42013.98,42090.01,281.12M,-0.41%
03/05/2013,42100.73,42851.68,42099.79,42602.07,293.62M,1.22%
06/05/2013,42606.09,42624.8,42178.58,42197.99,152.32M,-0.95%
07/05/2013,42198.16,42498.99,42085.52,42406.67,247.64M,0.49%
08/05/2013,42401.74,42609.58,42102.14,42102.14,236.61M,-0.72%
09/05/2013,42102.66,42238.19,41615,41682.64,218.13M,-1.00%
10/05/2013,41688.58,41921.15,41534.69,41741.54,219.50M,0.14%
13/05/2013,41743.97,41945.25,41619.62,41766.91,211.81M,0.06%
14/05/2013,41775.47,42040.61,41659.48,41925.14,201.47M,0.38%
15/05/2013,41930.84,42409.21,41828.15,41905.23,340.59M,-0.05%
16/05/2013,41912.15,41951.61,41755.65,41761.11,228.69M,-0.34%
17/05/2013,41767.82,42036.34,41747.64,41806.73,230.05M,0.11%
20/05/2013,41810.01,41901.46,40934.32,41080.43,236.85M,-1.74%
21/05/2013,41085.05,41204.99,40199.7,40548.44,243.70M,-1.29%
22/05/2013,40533.68,40969.54,39973.42,40119.02,305.85M,-1.06%
23/05/2013,40119.36,40508.8,39468.13,40505.27,247.61M,0.96%
24/05/2013,40505.61,40561.51,39979.98,40521.27,208.17M,0.04%
27/05/2013,40521.94,40571.87,39972.84,40144.65,64.93M,-0.93%
28/05/2013,40147.25,40769.03,40147.25,40764.04,223.13M,1.54%
29/05/2013,40762.28,40927.26,40410.01,40638.97,275.88M,-0.31%
30/05/2013,40648.36,41250.8,40648.36,40984.5,253.15M,0.85%
31/05/2013,40990.88,41590.26,40740.84,41588.32,847.65M,1.47%
03/06/2013,41587.63,41590.17,40849.92,41094.82,449.26M,-1.19%
04/06/2013,41090.15,41238.53,40750.4,40750.4,223.89M,-0.84%
05/06/2013,40750.4,40834.11,40090.8,40226.33,221.02M,-1.29%
06/06/2013,40226.33,40621.17,40038.65,40579.08,213.61M,0.88%
07/06/2013,40580.06,41331.55,40222.39,40232.68,253.18M,-0.85%
10/06/2013,40238.36,40751.5,40236.11,40721.35,188.48M,1.21%
11/06/2013,40722.29,40745.82,39889.87,39890.24,370.89M,-2.04%
12/06/2013,39888.78,39984.06,38886.77,39480.35,252.07M,-1.03%
13/06/2013,39483.42,39772.06,39402.97,39481.47,214.69M,0.00%
14/06/2013,39487.08,39609.84,39266.77,39269.3,203.73M,-0.54%
17/06/2013,39264.43,39767.39,39252.19,39549.46,159.26M,0.71%
18/06/2013,39559.66,39861.52,39454.28,39459.98,235.00M,-0.23%
19/06/2013,39460.01,39603.11,38801.19,39044.95,288.69M,-1.05%
20/06/2013,39035.28,39035.28,37380.79,37517.23,364.00M,-3.91%
21/06/2013,37518.26,38159.31,37256.22,38036.46,781.83M,1.38%
24/06/2013,38037.84,38037.84,37034.3,37517.36,260.31M,-1.36%
25/06/2013,37517.36,38071.76,37485.64,37901.77,334.31M,1.02%
26/06/2013,37919.5,39002.74,37913.4,38805.27,379.07M,2.38%
27/06/2013,38808.61,39789.07,38808.61,39650.75,391.84M,2.18%
28/06/2013,39651.27,40624.02,39614.19,40623.3,513.33M,2.45%
01/07/2013,40624.34,41185.24,40401.08,41176.8,258.80M,1.36%
02/07/2013,41176.8,41219.56,40617.18,40832.48,331.65M,-0.84%
03/07/2013,40834.41,40957.16,40522.97,40828.85,255.47M,-0.01%
04/07/2013,40829.37,41269.24,40829.37,41200.4,93.64M,0.91%
05/07/2013,41201.61,41285.2,40107.09,40623.09,202.35M,-1.40%
08/07/2013,40634.14,40771.84,40071.64,40071.64,215.24M,-1.36%
09/07/2013,40073.02,40422.66,40073.02,40221,192.44M,0.37%
10/07/2013,40221.35,40241.11,39915.13,39999.02,160.83M,-0.55%
11/07/2013,39996,40575.49,39996,40479.83,245.69M,1.20%
12/07/2013,40475.6,40558.55,40071.53,40329.81,254.04M,-0.37%
15/07/2013,40332.49,40556.6,40143.14,40322.32,199.17M,-0.02%
16/07/2013,40320.98,40377.43,39290.25,39659.51,218.56M,-1.64%
17/07/2013,39657.65,40246.08,39657.51,40240.19,348.70M,1.46%
18/07/2013,40227.28,40346.01,40091.46,40245.31,241.55M,0.01%
19/07/2013,40242.72,40244.08,39843.33,39891.67,132.45M,-0.88%
22/07/2013,39885.63,40245.85,39775.41,40117.67,247.27M,0.57%
23/07/2013,40117.67,40790.21,40054.35,40790.16,239.45M,1.68%
24/07/2013,40766.16,40922.69,40665.06,40839.04,167.04M,0.12%
25/07/2013,40844.74,40988.17,40692.02,40752.09,231.57M,-0.21%
26/07/2013,40762.11,41241.34,40748.71,41064.58,245.12M,0.77%
29/07/2013,41059.08,41135.54,40341.62,40341.86,196.56M,-1.76%
30/07/2013,40341.86,40524.14,40142.5,40236.55,196.27M,-0.26%
31/07/2013,40247.28,41108.7,40081.75,40837.88,289.15M,1.49%
01/08/2013,40838.74,42003.17,40838.74,41863.76,253.15M,2.51%
02/08/2013,41866.86,42280.2,41660.57,42051.6,214.94M,0.45%
05/08/2013,42052.81,42143.56,41801.86,41918.41,134.46M,-0.32%
06/08/2013,41903.36,42048.45,41413.64,41914.82,210.34M,-0.01%
07/08/2013,41914.98,42305.02,41717,42246.5,231.67M,0.79%
08/08/2013,42244.48,42713.48,42224.33,42712.05,266.77M,1.10%
09/08/2013,42712.57,42737.3,42147.94,42648.74,360.23M,-0.15%
12/08/2013,42649.78,42781.84,42094.19,42124.84,208.35M,-1.23%
13/08/2013,42145,42441.46,41987.38,42366.45,220.78M,0.57%
14/08/2013,42369.8,42723.87,42280.68,42430.11,203.87M,0.15%
15/08/2013,42430.11,42432.17,41890.4,42155.34,177.66M,-0.65%
16/08/2013,42149.97,42217.28,41963.73,42049.7,120.49M,-0.25%
19/08/2013,42049.7,42078.72,41319.86,41484.25,237.53M,-1.34%
20/08/2013,41494.99,41865.54,41288.94,41825.4,214.39M,0.82%
21/08/2013,41824.71,41858.61,41262.33,41458.16,239.75M,-0.88%
22/08/2013,41465.49,41711.02,40770.82,41007.43,226.84M,-1.09%
23/08/2013,41004.51,41129.49,40681.27,40925.13,199.65M,-0.20%
26/08/2013,40925.13,41054,40368.57,40419.93,236.05M,-1.23%
27/08/2013,40419.58,40427.68,39525.03,39656,267.80M,-1.89%
28/08/2013,39653.75,39833.69,39244.59,39248.07,230.74M,-1.03%
29/08/2013,39248.71,39527.54,38953.09,39162.49,275.48M,-0.22%
30/08/2013,39157.33,39687.6,39148.08,39484.46,1.76B,0.82%
02/09/2013,39491.13,40176.91,39491.13,40129.04,91.78M,1.63%
03/09/2013,40132.85,40377.86,39352.72,39541.51,231.37M,-1.46%
04/09/2013,39541.84,39986,39403.73,39773.53,216.59M,0.59%
05/09/2013,39725.98,39863.29,39558.84,39686.45,158.84M,-0.22%
06/09/2013,39690.8,40216.56,39580.73,39915.06,213.43M,0.58%
09/09/2013,39916.22,41019.26,39846.11,40953.85,225.74M,2.60%
10/09/2013,40958.99,41732.98,40822.03,41732.98,266.48M,1.90%
11/09/2013,41744.13,42158.14,41403.44,41640.53,226.64M,-0.22%
12/09/2013,41637.54,41656.39,40692.94,40785.68,150.26M,-2.05%
13/09/2013,40797.64,41183.04,40745.03,41122.47,147.33M,0.83%
17/09/2013,41122.47,41385.13,40799.91,41137.67,197.43M,0.04%
18/09/2013,41136.86,41987.85,40857.84,41902.2,221.66M,1.86%
19/09/2013,41903.37,42195.12,41733.04,41752.26,273.39M,-0.36%
20/09/2013,41749.42,41799.74,41224.4,41225.98,410.67M,-1.26%
23/09/2013,41222.23,41314.81,40934.01,41314.68,238.92M,0.22%
24/09/2013,41331.82,41387.12,41104.91,41209.95,211.28M,-0.25%
25/09/2013,41203.14,41799.85,41020.13,41724.03,271.35M,1.25%
26/09/2013,41724.84,41835.02,41317.25,41327.58,227.14M,-0.95%
27/09/2013,41316.69,41408.3,40887.17,40903.65,186.59M,-1.03%
30/09/2013,40900.11,40903.61,40182.93,40185.23,262.40M,-1.76%
01/10/2013,40185.51,41369.51,40126.95,41335.27,199.68M,2.86%
02/10/2013,41321.94,41324.05,40987.63,41300.66,172.60M,-0.08%
03/10/2013,41295.76,41458.9,40648.2,40841.13,123.69M,-1.11%
04/10/2013,40847.44,41150.31,40766.16,40909.54,171.16M,0.17%
07/10/2013,40909.46,40911.26,40306.42,40451.16,129.62M,-1.12%
08/10/2013,40455.52,40561.28,39678.54,39916.84,200.90M,-1.32%
09/10/2013,39916.84,39974.25,39648.11,39866.17,175.51M,-0.13%
10/10/2013,39863.87,40701.35,39863.87,40489.95,179.94M,1.56%
11/10/2013,40484.21,41083.63,40331.43,40975.37,196.21M,1.20%
14/10/2013,40971.83,41034.61,40651.09,40882.09,153.72M,-0.23%
15/10/2013,40882.28,40919.83,40071.46,40218.32,187.21M,-1.62%
16/10/2013,40227.02,40536.29,40004,40355.27,234.78M,0.34%
17/10/2013,40354.94,40451.5,40081.67,40199.47,133.47M,-0.39%
18/10/2013,40199.47,40572.16,40199.47,40412.69,164.60M,0.53%
21/10/2013,40414.86,40622.8,40120.54,40345.78,236.42M,-0.17%
22/10/2013,40351.44,40889.42,40301.52,40813.48,181.24M,1.16%
23/10/2013,40818.11,40826.1,40385.97,40552.59,184.01M,-0.64%
24/10/2013,40554.03,40689.85,40165.08,40246.73,225.17M,-0.75%
25/10/2013,40281.87,40679.85,39870.57,40671.61,289.19M,1.06%
28/10/2013,40671.61,41152.91,40648.41,41125.02,220.15M,1.11%
29/10/2013,41125.02,41329.19,41091.1,41284.38,225.53M,0.39%
30/10/2013,41288.63,41370.59,40833.09,41050.09,191.37M,-0.57%
31/10/2013,41047.91,41077.61,40636.33,41038.65,251.52M,-0.03%
01/11/2013,41028.84,41111.57,40821.72,41079.61,147.52M,0.10%
04/11/2013,41084.71,41338.44,40918.76,41013.72,118.32M,-0.16%
05/11/2013,41014.54,41039.29,40231.33,40304.45,248.55M,-1.73%
06/11/2013,40294.94,40491.86,40179.81,40280.09,262.13M,-0.06%
07/11/2013,40282.7,40515.19,40002.37,40009.9,231.90M,-0.67%
08/11/2013,40003.09,40013.47,39432.17,39864.16,302.11M,-0.36%
11/11/2013,39863.45,40038.57,39647.7,39686.83,185.51M,-0.44%
12/11/2013,39688.19,39757.91,39311.09,39594.64,231.54M,-0.23%
13/11/2013,39594.09,39793.48,39136.15,39765.92,266.11M,0.43%
14/11/2013,39765.92,40393.78,39662.97,40306.7,211.57M,1.36%
15/11/2013,40306.05,41281.1,40294.82,41034.11,248.74M,1.80%
19/11/2013,41028.38,41028.38,40481.35,40643.25,128.96M,-0.95%
20/11/2013,40641.31,40946.84,40594.98,40795.56,260.30M,0.37%
21/11/2013,40797.74,41157.87,40714.67,40998.37,305.46M,0.50%
22/11/2013,40998.81,41253.24,40919.54,41199.02,228.09M,0.49%
25/11/2013,41203.38,41280.79,40947.93,40948.36,165.29M,-0.61%
26/11/2013,40949.35,41044.93,40666.31,41002.68,476.62M,0.13%
27/11/2013,40998.59,41874.27,40988.39,41872.59,230.62M,2.12%
28/11/2013,41873.14,42193.62,41806.6,42160.42,63.04M,0.69%
29/11/2013,42160.96,42575.62,42002.71,42499.13,230.93M,0.80%
02/12/2013,42493.56,42665.37,42135.83,42138.55,129.38M,-0.85%
03/12/2013,42138.55,42139.11,41678.1,41876.86,158.72M,-0.62%
04/12/2013,41865.68,42137.93,41542.81,42003.65,230.32M,0.30%
05/12/2013,41992.2,42441.76,41779.24,41910.08,238.96M,-0.22%
06/12/2013,41910.99,42574.1,41910.99,41925.54,287.53M,0.04%
09/12/2013,41942.17,42513.95,41847.84,42289.23,217.92M,0.87%
10/12/2013,42302.6,42539.57,42211.23,42490.1,283.75M,0.47%
11/12/2013,42490.78,42643.33,42262.53,42304.55,297.99M,-0.44%
13/12/2013,42307.3,42307.3,41715.67,41884.83,265.22M,-0.99%
16/12/2013,41884.84,42380.03,41801.99,42054.02,202.82M,0.40%
17/12/2013,42044.72,42245.22,41757.91,41758.55,213.53M,-0.70%
18/12/2013,41758.56,42407.17,41409.25,42079.87,343.00M,0.77%
19/12/2013,42079.46,42250.6,41789.69,42198.32,213.71M,0.28%
20/12/2013,42198.32,42600.58,42181.99,42183.77,593.97M,-0.03%
23/12/2013,42214.84,42508.11,42119.03,42508.03,235.44M,0.77%
24/12/2013,42508.03,42891.98,42483.71,42585.66,109.35M,0.18%
26/12/2013,42589.76,42668.89,42482.43,42540.32,139.44M,-0.11%
27/12/2013,42545.52,42789.32,42523.71,42753.22,154.86M,0.50%
30/12/2013,42753.48,43086.74,42704.83,42958.82,175.83M,0.48%
31/12/2013,42960.11,43076.86,42655.62,42727.09,111.69M,-0.54%
02/01/2014,42725.53,42841.96,42115.36,42188.45,139.71M,-1.26%
03/01/2014,42191.11,42274.61,41842.96,42064.97,141.02M,-0.29%
06/01/2014,42093.56,42143.16,41522.49,41525.95,157.90M,-1.28%
07/01/2014,41532.88,41883.37,41522.17,41778.6,174.83M,0.61%
08/01/2014,41783.8,41915.36,41389.4,41515.49,208.78M,-0.63%
09/01/2014,41554.33,41585.62,41220.66,41585.54,234.28M,0.17%
10/01/2014,41586.85,42526.13,41585.55,42458.51,274.14M,2.10%
13/01/2014,42455.97,42463.42,42046.24,42158.62,202.07M,-0.71%
14/01/2014,42151.47,42501,42055.88,42439.79,171.34M,0.67%
15/01/2014,42434.87,42731.76,42359.65,42511.25,157.75M,0.17%
16/01/2014,42508.97,42608.82,42167.77,42172.73,154.93M,-0.80%
17/01/2014,42172.86,42246.02,41721.04,41911.31,141.25M,-0.62%
20/01/2014,41911.31,42111.78,41909.11,41976.37,37.92M,0.16%
21/01/2014,41976.63,42277.1,41602.28,41838.63,194.54M,-0.33%
22/01/2014,41849.02,42062.82,41699.72,42062.82,254.64M,0.54%
23/01/2014,42058.17,42082.75,41402.38,41531.8,165.96M,-1.26%
24/01/2014,41532.78,41556.17,40814.51,40979.8,333.73M,-1.33%
27/01/2014,40980.34,41010.56,40316.66,40863.41,232.12M,-0.28%
28/01/2014,40873.53,41217.62,40660.49,40660.93,230.94M,-0.50%
29/01/2014,40656.28,40978.45,40228.29,40689.9,230.43M,0.07%
30/01/2014,40692.93,41096.79,40572.23,41008.3,172.22M,0.78%
31/01/2014,41008.63,41008.63,40579.11,40879.75,227.51M,-0.31%
04/02/2014,40881.12,40881.12,40031.65,40085.52,235.27M,-1.94%
05/02/2014,40099.39,40438.27,39733.3,39880.87,256.30M,-0.51%
06/02/2014,39881.52,40464.39,39866.36,40288.78,255.17M,1.02%
07/02/2014,40272.31,40576.74,40075.39,40525.74,240.16M,0.59%
10/02/2014,40533.86,40545.08,40074.67,40116.36,159.73M,-1.01%
11/02/2014,40116.63,40939.64,40116.63,40759.62,201.56M,1.60%
12/02/2014,40765.36,40958.65,40436.82,40690.06,208.82M,-0.17%
13/02/2014,40690.06,40703.79,40263.16,40308.96,171.80M,-0.94%
14/02/2014,40316.89,40896.5,40199.61,40710.89,176.10M,1.00%
17/02/2014,40710.89,40803.75,40687.08,40735.48,40.89M,0.06%
18/02/2014,40733.6,40830.99,40421.69,40421.86,179.83M,-0.77%
19/02/2014,40426.24,40518.11,39755.44,40006.42,222.35M,-1.03%
20/02/2014,39993.31,40013.41,39566.62,39654.23,224.91M,-0.88%
21/02/2014,39672.56,39975.63,39650,39724.58,155.52M,0.18%
24/02/2014,39726.41,40163.32,39707.63,39792.71,191.06M,0.17%
25/02/2014,39793.96,39858.43,38883.46,39023.65,210.40M,-1.93%
26/02/2014,39034.06,39286.08,38497.62,38605.62,218.80M,-1.07%
27/02/2014,38617.81,39121.87,38469.6,38912.93,223.91M,0.80%
28/02/2014,38927.71,39109.48,38645.43,38782.89,260.95M,-0.33%
03/03/2014,38780.43,38784.34,38302.86,38534.82,164.84M,-0.64%
04/03/2014,38539.47,39137.03,38536.16,39084.36,171.54M,1.43%
05/03/2014,39088.4,39219.63,39003.43,39021.07,196.90M,-0.16%
06/03/2014,39023.26,39591.79,39023.26,39176.3,294.39M,0.40%
07/03/2014,39176.5,39217.34,38722.67,38913.04,232.38M,-0.67%
10/03/2014,38914.4,38920.32,38480.25,38671.01,204.22M,-0.62%
11/03/2014,38671.01,38982.32,38566.05,38689.57,216.59M,0.05%
12/03/2014,38689.51,38777.38,38535.87,38634.83,216.64M,-0.14%
13/03/2014,38634,38715.05,37850.18,38037.5,240.59M,-1.55%
14/03/2014,38037.5,38037.5,37751.64,37950.97,266.89M,-0.23%
18/03/2014,37950.97,38863.04,37950.18,38814.69,213.81M,2.28%
19/03/2014,38804.75,39339.68,38653.34,38811.94,259.46M,-0.01%
20/03/2014,38817.42,39770.65,38543.03,39616.19,244.92M,2.07%
21/03/2014,39628.33,40098.37,39553.44,40021.73,584.08M,1.02%
24/03/2014,40017.35,40357,39790.23,39821.71,165.06M,-0.50%
25/03/2014,39829.1,40134.13,39614.74,39793.02,277.31M,-0.07%
26/03/2014,39792.88,40081.14,39674.68,39761.3,206.22M,-0.08%
27/03/2014,39759.51,39973.79,39703.02,39911.01,200.02M,0.38%
28/03/2014,39896.59,40299.35,39896.59,40048.2,174.81M,0.34%
31/03/2014,40052.54,40461.6,40051.12,40461.6,271.76M,1.03%
01/04/2014,40465.98,40781.1,40299.48,40470.01,282.28M,0.02%
02/04/2014,40478.3,40900.53,40478.3,40900.53,281.46M,1.06%
03/04/2014,40898.32,41087.54,40249.01,40563.06,240.57M,-0.83%
04/04/2014,40568.39,41167.3,40542.12,40598.34,296.78M,0.09%
07/04/2014,40580.55,40875.61,40347.15,40595.7,171.35M,-0.01%
08/04/2014,40592.96,41004.88,40541.45,40906.83,247.61M,0.77%
09/04/2014,40895.56,41075.42,40662.57,40937.77,170.13M,0.08%
10/04/2014,40925.63,41089.79,40381.26,40447.96,193.62M,-1.20%
11/04/2014,40447.09,40455.86,40020.58,40380.79,176.58M,-0.17%
14/04/2014,40385.44,40615.34,40349.99,40530.69,124.94M,0.37%
15/04/2014,40536.17,40571.23,40105.29,40481.8,163.30M,-0.12%
16/04/2014,40481.8,40891.09,40481.8,40890.53,181.15M,1.01%
21/04/2014,40885.7,41003.64,40650.08,40654.07,145.67M,-0.58%
22/04/2014,40655.36,40762.76,40438.8,40468.2,210.72M,-0.46%
23/04/2014,40466.85,40496.23,40168.5,40296.98,182.70M,-0.42%
24/04/2014,40298.62,40443.8,40150.4,40407.93,171.35M,0.28%
25/04/2014,40409.52,40423.96,39979.53,40198.4,182.92M,-0.52%
28/04/2014,40198.16,40314.19,40038.67,40136.57,130.57M,-0.15%
29/04/2014,40145.31,40702.76,40095.54,40702.67,153.26M,1.41%
30/04/2014,40702.81,40798.43,40433.66,40711.56,298.21M,0.02%
02/05/2014,40729.04,41053.93,40729.04,40967.95,166.72M,0.63%
05/05/2014,40968.96,41053.93,40736.9,41047.88,99.50M,0.20%
06/05/2014,41047.33,41623.69,40883.39,41470.82,148.16M,1.03%
07/05/2014,41471.36,41826.46,41368.67,41803.13,201.12M,0.80%
08/05/2014,41806.13,42093.91,41592.2,41659.91,152.83M,-0.34%
09/05/2014,41670.57,41780.65,41528.76,41641.11,171.86M,-0.05%
12/05/2014,41641.76,42086.73,41591.98,42086.17,133.91M,1.07%
13/05/2014,42086.06,42492.61,41926.62,42236.83,258.90M,0.36%
14/05/2014,42231.78,42231.78,42017.99,42144.51,208.38M,-0.22%
15/05/2014,42143.96,42200.11,41531.61,41561.83,178.48M,-1.38%
16/05/2014,41564.31,42031.48,41543.86,41898.84,181.65M,0.81%
19/05/2014,41894.72,41903.02,41463.09,41840.05,295.39M,-0.14%
20/05/2014,41836.48,42001.68,41668.83,41805.1,212.33M,-0.08%
21/05/2014,41805.1,42056.9,41764.9,41828.98,215.03M,0.06%
22/05/2014,41827.6,42090.28,41813.15,41943.96,195.69M,0.27%
23/05/2014,41946.95,42035.7,41818.41,41917.92,174.32M,-0.06%
26/05/2014,41918.57,42138.33,41896.15,42004.58,35.87M,0.21%
27/05/2014,42005.29,42144.25,41836.8,41958.97,188.54M,-0.11%
28/05/2014,41958.27,42022.16,41862.43,41960.45,159.26M,0.00%
29/05/2014,41960.66,42095.8,41884.12,42009.92,159.65M,0.12%
30/05/2014,42011.66,42026.56,41360.81,41362.51,607.47M,-1.54%
02/06/2014,41375.41,41953.99,41375.41,41936.71,159.93M,1.39%
03/06/2014,41938.83,42135.53,41807.68,42126.09,175.30M,0.45%
04/06/2014,42127.9,42127.9,41855.05,41953.3,136.51M,-0.41%
05/06/2014,41956.68,42276.68,41949.23,42173.03,209.66M,0.52%
06/06/2014,42173.03,42840.41,42164.35,42778.26,249.98M,1.44%
09/06/2014,42780.85,43175.77,42729.66,43009.99,144.39M,0.54%
10/06/2014,43009.19,43049.04,42821.68,43045.27,217.77M,0.08%
11/06/2014,43044.89,43079.07,42759.38,42944.81,161.83M,-0.23%
12/06/2014,42946.32,43016.48,42551.93,42617.62,123.70M,-0.76%
13/06/2014,42602.92,42874.36,42485.63,42485.66,169.41M,-0.31%
16/06/2014,42523.33,42641.11,42321.37,42596.25,131.36M,0.26%
17/06/2014,42593.23,42657.35,42446.47,42612.64,93.66M,0.04%
18/06/2014,42612.78,42821.25,42525.57,42802.6,175.28M,0.45%
19/06/2014,42800.65,43007.71,42787.11,42957.36,97.28M,0.36%
20/06/2014,42959.83,43038.58,42787.64,42865.72,447.35M,-0.21%
23/06/2014,42865.72,42948.65,42691.35,42916.73,114.99M,0.12%
24/06/2014,42915.04,43016.76,42785.62,42884.76,132.85M,-0.07%
25/06/2014,42885.66,42930.01,42786.37,42854.19,176.35M,-0.07%
26/06/2014,42864.85,42916.54,42613.39,42613.8,153.74M,-0.56%
27/06/2014,42613.25,42933.7,42481.3,42493.86,229.60M,-0.28%
30/06/2014,42508.08,42795.15,42487.47,42737.17,258.97M,0.57%
01/07/2014,42744.95,42944.62,42602.18,42872.84,165.06M,0.32%
02/07/2014,42870.9,43279.48,42817.96,43279.48,150.90M,0.95%
03/07/2014,43286.31,43721.77,43228.22,43660.7,173.03M,0.88%
04/07/2014,43660.96,43669.79,43485.18,43518.06,32.53M,-0.33%
07/07/2014,43517.95,43705.96,43433.2,43452.55,182.48M,-0.15%
08/07/2014,43451.97,43495.39,43147.67,43403.43,153.39M,-0.11%
09/07/2014,43394.41,43821.53,43353.79,43686.75,334.30M,0.65%
10/07/2014,43688.63,43690.98,43316.2,43474.29,251.86M,-0.49%
11/07/2014,43471.58,43694.11,43437.66,43481.83,198.57M,0.02%
14/07/2014,43474.73,44001.19,43474.73,43967.44,139.89M,1.12%
15/07/2014,43967.36,44077.5,43862.84,43960.43,206.28M,-0.02%
16/07/2014,43968.47,44133.23,43809.01,44009.23,149.55M,0.11%
17/07/2014,44011.69,44083.91,43837.25,43920.76,156.45M,-0.20%
18/07/2014,43920.76,44312.87,43822.58,44278.9,143.16M,0.82%
21/07/2014,44275.8,44275.8,44023.69,44125.73,155.49M,-0.35%
22/07/2014,44123.56,44512.39,44123.56,44257.09,181.49M,0.30%
23/07/2014,44258.91,44371.25,44156.27,44199.01,149.31M,-0.13%
24/07/2014,44206.4,44564.17,44201.18,44420.38,167.46M,0.50%
25/07/2014,44426.67,44559.78,44272.39,44386.62,132.53M,-0.08%
28/07/2014,44394.55,44559.29,44336.94,44544.97,153.57M,0.36%
29/07/2014,44550.44,44684.56,44452.88,44481.29,129.23M,-0.14%
30/07/2014,44479.1,44714.41,44271.25,44311.06,144.48M,-0.38%
31/07/2014,44311.88,44349.8,43546.02,43817.69,211.24M,-1.11%
01/08/2014,43819.43,44094.83,43706.82,43986.11,162.67M,0.38%
04/08/2014,43983.78,44676.11,43982.95,44594.66,193.88M,1.38%
05/08/2014,44605.61,44674.95,44310.12,44481.68,168.38M,-0.25%
06/08/2014,44481.53,44550.29,44251.32,44425.77,158.81M,-0.13%
07/08/2014,44435.34,44541.13,44064.19,44116.15,175.94M,-0.70%
08/08/2014,44124.09,44271.07,43885.43,44105.95,144.99M,-0.02%
11/08/2014,44121,44720.41,44121,44679.16,165.08M,1.30%
12/08/2014,44673.11,44869.24,44609.54,44734.04,131.50M,0.12%
13/08/2014,44739.24,44974.96,44713.47,44723.96,154.18M,-0.02%
14/08/2014,44740.65,44878.7,44665.96,44793.02,137.01M,0.15%
15/08/2014,44793.82,44863.82,44474.47,44629.33,98.93M,-0.37%
18/08/2014,44637.27,44871.24,44637.27,44854.81,101.37M,0.51%
19/08/2014,44852.79,45000.62,44717.88,44962.88,176.31M,0.24%
20/08/2014,44970.27,45250.06,44808.11,45248.05,197.82M,0.63%
21/08/2014,45242.3,45429.54,45160.4,45410.36,187.45M,0.36%
22/08/2014,45420.49,45517.14,45172.44,45374.99,156.94M,-0.08%
25/08/2014,45380.51,45575.27,45351.46,45504.34,133.09M,0.29%
26/08/2014,45510.08,45657.57,45416.13,45464.75,210.56M,-0.09%
27/08/2014,45469.68,45619.38,45417.49,45601,149.84M,0.30%
28/08/2014,45596.62,45598.32,45348.41,45501.28,137.47M,-0.22%
29/08/2014,45485.73,45762.37,45397.19,45628.09,511.06M,0.28%
01/09/2014,45630.72,45664,45317.77,45438.04,65.83M,-0.42%
02/09/2014,45438.11,45830.54,45409.59,45825.06,187.24M,0.85%
03/09/2014,45819.69,46065.42,45819.69,46049.33,158.94M,0.49%
04/09/2014,46049.33,46331.9,46042.55,46313.4,182.07M,0.57%
05/09/2014,46322,46406.5,46224.69,46231.44,133.18M,-0.18%
08/09/2014,46232.16,46554.28,46199.1,46357.24,122.72M,0.27%
09/09/2014,46354.82,46427.9,45887.2,45915.17,177.60M,-0.95%
10/09/2014,45906.57,46109.1,45745.24,45894.05,133.89M,-0.05%
11/09/2014,45889.51,45908.16,45625.76,45672.6,116.51M,-0.48%
12/09/2014,45654.49,45861.62,45434.15,45799.7,129.74M,0.28%
15/09/2014,45797.82,46133.38,45661.22,45861.84,126.42M,0.14%
17/09/2014,45861.57,46147.4,45859.02,46043.62,187.87M,0.40%
18/09/2014,46048.99,46170.38,46025.8,46168.64,138.94M,0.27%
19/09/2014,46169.92,46230.1,45646.02,45761.9,411.63M,-0.88%
22/09/2014,45760.97,45767.67,45060.3,45302,181.25M,-1.00%
23/09/2014,45302.81,45406.98,44834.22,45015.17,217.69M,-0.63%
24/09/2014,45016.66,45266.47,44991.12,45116.94,195.34M,0.23%
25/09/2014,45119.48,45150.7,44624.06,44781.12,174.75M,-0.74%
26/09/2014,44788.38,44986.92,44695.13,44884.33,136.10M,0.23%
29/09/2014,44884.33,44918.4,44426.6,44898.19,164.38M,0.03%
30/09/2014,44902.82,45051.91,44769.3,44985.66,184.94M,0.19%
01/10/2014,44985.39,45058.05,44364.96,44364.96,182.31M,-1.38%
02/10/2014,44370.04,44374.58,43941.65,44254.43,199.89M,-0.25%
03/10/2014,44255.23,44719.87,44255.23,44678.14,184.68M,0.96%
06/10/2014,44678.33,45223,44645.62,44820.85,152.37M,0.32%
07/10/2014,44826.22,44845.93,44466.76,44536.62,163.63M,-0.63%
08/10/2014,44562.79,44717.05,44123.97,44487.97,185.07M,-0.11%
09/10/2014,44494.72,44609.62,44049.49,44082.17,167.64M,-0.91%
10/10/2014,44082.12,44082.12,43435.34,43435.73,180.79M,-1.47%
