Fecha,Apertura,Máximo,Mínimo,Cierre,Vol.,% var.
14/12/2016,"46,870.64","46,901.53","45,962.66","46,220.54",254.59M,-1.39%
15/12/2016,"46,220.24","46,235.18","45,863.97","45,871.96",207.01M,-0.75%
16/12/2016,"45,871.77","45,937.11","45,099.73","45,121.39",389.44M,-1.64%
19/12/2016,"45,121.19","45,265.78","44,875.68","44,895.29",138.72M,-0.50%
20/12/2016,"44,894.69","45,266.42","44,761.97","44,930.27",200.34M,0.08%
21/12/2016,"44,936.79","45,110.81","44,817.30","44,983.03",143.21M,0.12%
22/12/2016,"44,982.43","45,041.42","44,568.27","45,008.08",134.59M,0.06%
23/12/2016,"45,016.65","45,263.23","44,922.28","45,173.54",63.95M,0.37%
26/12/2016,"45,219.35","45,219.35","44,862.45","44,989.58",11.35M,-0.41%
27/12/2016,"44,989.58","45,329.26","44,938.74","45,299.67",91.02M,0.69%
28/12/2016,"45,301.20","45,619.84","45,257.72","45,563.18",88.42M,0.58%
29/12/2016,"45,564.52","46,025.65","45,549.39","45,909.31",97.96M,0.76%
30/12/2016,"45,910.44","45,986.29","45,374.41","45,642.90",83.79M,-0.58%
02/01/2017,"45,642.80","45,792.46","45,593.26","45,695.10",6.98M,0.11%
03/01/2017,"45,698.93","46,444.72","45,690.46","46,123.36",170.04M,0.94%
04/01/2017,"46,123.36","46,587.74","46,068.83","46,587.74",222.05M,1.01%
05/01/2017,"46,586.03","46,767.37","46,285.88","46,719.99",244.63M,0.28%
06/01/2017,"46,721.70","46,731.90","46,027.10","46,071.57",207.60M,-1.39%
09/01/2017,"46,072.38","46,153.03","45,314.58","45,553.51",171.81M,-1.12%
10/01/2017,"45,585.49","45,924.51","45,531.04","45,886.27",221.18M,0.73%
11/01/2017,"45,886.18","46,085.78","45,550.10","45,933.65",177.04M,0.10%
12/01/2017,"45,935.55","46,265.15","45,805.50","46,060.98",174.52M,0.28%
13/01/2017,"46,070.69","46,438.80","46,039.78","46,182.43",197.63M,0.26%
16/01/2017,"46,184.13","46,229.63","45,714.59","45,740.38",32.01M,-0.96%
17/01/2017,"45,721.00","46,159.01","45,720.67","46,002.56",239.61M,0.57%
18/01/2017,"46,006.60","46,390.22","46,006.60","46,360.63",232.69M,0.78%
19/01/2017,"46,360.83","46,423.59","46,059.31","46,265.26",161.85M,-0.21%
20/01/2017,"46,262.54","46,396.22","46,021.58","46,331.60",189.35M,0.14%
23/01/2017,"46,325.07","47,141.00","46,170.87","47,116.24",157.62M,1.69%
24/01/2017,"47,121.18","48,220.04","47,118.15","48,149.61",322.21M,2.19%
25/01/2017,"48,152.63","48,632.51","47,870.87","48,275.83",223.35M,0.26%
26/01/2017,"48,280.47","48,284.31","47,372.48","47,611.44",194.37M,-1.38%
27/01/2017,"47,632.58","47,695.48","47,192.03","47,421.12",148.80M,-0.40%
30/01/2017,"47,611.44","47,611.44","46,761.50","47,091.82",162.26M,-0.69%
31/01/2017,"47,131.23","47,243.07","46,928.48","47,001.06",221.91M,-0.19%
01/02/2017,"47,001.97","47,225.23","46,780.03","47,009.51",176.07M,0.02%
02/02/2017,"47,019.85","47,111.78","46,909.31","47,095.07",212.00M,0.18%
03/02/2017,"47,097.51","47,228.65","46,801.77","47,225.10",256.74M,0.28%
07/02/2017,"47,228.04","47,258.29","46,614.38","46,728.95",310.76M,-1.05%
08/02/2017,"46,767.22","46,985.23","46,639.21","46,921.71",216.44M,0.41%
09/02/2017,"46,907.01","47,461.60","46,850.09","47,232.17",227.89M,0.66%
10/02/2017,"47,222.94","48,115.98","47,123.03","47,797.04",190.94M,1.20%
13/02/2017,"47,798.38","47,904.73","47,391.48","47,661.69",179.42M,-0.28%
14/02/2017,"47,650.24","47,687.13","47,279.43","47,391.24",181.71M,-0.57%
15/02/2017,"47,392.44","47,467.14","47,059.68","47,161.74",197.14M,-0.48%
16/02/2017,"47,165.68","47,444.27","47,121.18","47,293.85",187.27M,0.28%
17/02/2017,"47,303.05","47,386.17","47,005.42","47,164.71",138.80M,-0.27%
20/02/2017,"47,159.16","47,612.29","47,046.40","47,083.81",33.29M,-0.17%
21/02/2017,"47,089.12","47,638.52","47,089.12","47,614.99",214.10M,1.13%
22/02/2017,"47,614.69","47,654.64","47,194.58","47,195.68",176.39M,-0.88%
23/02/2017,"47,197.19","47,482.61","46,842.46","47,206.36",238.22M,0.02%
24/02/2017,"47,215.56","47,215.56","46,587.93","47,047.67",188.68M,-0.34%
27/02/2017,"47,040.95","47,464.25","46,859.57","47,349.20",186.76M,0.64%
28/02/2017,"47,352.45","47,378.09","46,692.47","46,856.79",260.12M,-1.04%
01/03/2017,"46,853.67","47,564.35","46,853.67","47,454.15",180.69M,1.27%
02/03/2017,"47,458.69","47,513.90","46,960.25","47,288.66",184.59M,-0.35%
03/03/2017,"47,292.30","47,574.47","47,001.99","47,414.57",121.34M,0.27%
06/03/2017,"47,407.29","47,891.33","46,995.61","47,883.59",148.82M,0.99%
07/03/2017,"47,883.99","47,886.24","47,406.29","47,419.16",175.52M,-0.97%
08/03/2017,"47,410.19","47,688.77","47,298.72","47,539.22",136.13M,0.25%
09/03/2017,"47,538.82","47,563.37","47,072.57","47,263.92",163.12M,-0.58%
10/03/2017,"47,262.91","47,481.69","47,026.37","47,102.31",139.49M,-0.34%
13/03/2017,"47,093.31","47,288.75","46,965.88","47,101.14",135.74M,0.00%
14/03/2017,"47,095.78","47,181.23","46,597.58","47,087.97",203.72M,-0.03%
15/03/2017,"47,087.77","47,583.60","46,905.53","47,470.31",183.17M,0.81%
16/03/2017,"47,496.00","48,333.61","47,333.79","48,056.56",241.30M,1.23%
17/03/2017,"48,066.82","48,626.12","47,924.89","48,593.44",476.57M,1.12%
21/03/2017,"48,593.64","49,240.09","48,422.84","48,589.05",257.46M,-0.01%
22/03/2017,"48,592.26","48,612.61","48,201.81","48,487.30",191.06M,-0.21%
23/03/2017,"48,481.15","48,898.32","48,437.00","48,676.91",179.10M,0.39%
24/03/2017,"48,675.19","49,105.31","48,595.08","49,083.85",185.41M,0.84%
27/03/2017,"49,082.89","49,312.99","48,743.81","49,312.99",181.24M,0.47%
28/03/2017,"49,310.77","49,523.94","49,194.72","49,339.24",167.51M,0.05%
29/03/2017,"49,335.81","49,335.81","48,941.48","49,036.52",189.36M,-0.61%
30/03/2017,"49,032.09","49,068.48","48,719.63","48,863.30",146.15M,-0.35%
31/03/2017,"48,863.13","48,925.44","48,541.56","48,541.56",250.13M,-0.66%
03/04/2017,"48,549.23","49,008.81","48,461.27","48,819.07",112.93M,0.57%
04/04/2017,"48,799.09","49,342.80","48,791.43","49,342.77",194.46M,1.07%
05/04/2017,"49,339.24","49,560.90","49,118.21","49,207.61",221.54M,-0.27%
06/04/2017,"49,207.77","49,313.73","48,838.85","49,012.42",136.58M,-0.40%
07/04/2017,"49,012.22","49,393.25","48,887.08","49,343.64",120.46M,0.68%
10/04/2017,"49,339.65","49,590.85","49,163.31","49,540.26",84.46M,0.40%
11/04/2017,"49,540.76","49,753.57","49,102.80","49,637.93",115.48M,0.20%
12/04/2017,"49,607.29","49,661.08","48,871.89","48,955.82",129.96M,-1.37%
17/04/2017,"48,969.04","49,222.96","48,844.01","49,011.56",115.73M,0.11%
18/04/2017,"49,010.22","49,012.59","48,335.98","48,762.53",124.84M,-0.51%
19/04/2017,"48,765.55","48,975.44","48,727.68","48,873.84",168.76M,0.23%
20/04/2017,"48,882.27","49,145.91","48,741.05","49,144.96",171.83M,0.55%
21/04/2017,"49,131.74","49,131.74","48,727.74","48,967.83",110.08M,-0.36%
24/04/2017,"48,969.69","49,504.59","48,969.69","49,413.26",127.09M,0.91%
25/04/2017,"49,411.34","49,821.47","49,411.34","49,808.05",232.99M,0.80%
26/04/2017,"49,807.85","50,147.04","49,130.50","49,565.16",254.57M,-0.49%
27/04/2017,"49,552.32","49,649.47","49,184.12","49,440.96",242.50M,-0.25%
28/04/2017,"49,444.98","49,478.26","49,151.90","49,261.33",140.42M,-0.36%
02/05/2017,"49,260.12","49,646.61","49,220.77","49,588.84",188.06M,0.66%
03/05/2017,"49,540.30","49,757.96","49,070.31","49,099.98",150.61M,-0.99%
04/05/2017,"49,098.06","49,312.07","48,867.37","48,998.11",162.57M,-0.21%
05/05/2017,"48,994.68","49,485.74","48,963.88","49,485.67",154.78M,1.00%
08/05/2017,"49,491.42","49,582.49","49,346.09","49,505.86",112.00M,0.04%
09/05/2017,"49,503.04","50,026.56","49,503.04","49,939.47",169.03M,0.88%
10/05/2017,"49,941.49","50,154.33","49,850.10","49,930.54",183.32M,-0.02%
11/05/2017,"49,930.73","49,937.07","49,458.06","49,530.53",189.15M,-0.80%
12/05/2017,"49,531.87","49,566.95","49,228.54","49,426.08",161.49M,-0.21%
15/05/2017,"49,433.95","49,733.50","49,338.73","49,678.96",166.44M,0.51%
16/05/2017,"49,680.10","49,817.31","49,404.63","49,459.62",231.52M,-0.44%
17/05/2017,"49,457.90","49,460.97","48,731.54","48,747.95",217.47M,-1.44%
18/05/2017,"48,759.26","48,759.26","48,146.00","48,322.24",188.15M,-0.87%
19/05/2017,"48,322.24","49,172.65","48,274.62","49,067.47",207.22M,1.54%
22/05/2017,"49,056.73","49,415.89","48,793.24","48,943.46",165.74M,-0.25%
23/05/2017,"48,945.98","49,119.90","48,771.77","49,042.52",146.38M,0.20%
24/05/2017,"49,045.14","49,581.99","49,045.14","49,494.40",158.36M,0.92%
25/05/2017,"49,502.26","49,696.99","49,319.91","49,410.92",136.32M,-0.17%
26/05/2017,"49,411.73","49,741.81","49,195.27","49,674.92",140.81M,0.53%
29/05/2017,"49,676.03","49,701.28","49,332.55","49,450.48",30.74M,-0.45%
30/05/2017,"49,452.20","49,634.11","49,089.09","49,277.95",103.29M,-0.35%
31/05/2017,"49,275.63","49,423.41","48,749.96","48,788.44",336.95M,-0.99%
01/06/2017,"48,795.89","49,224.46","48,774.91","49,101.64",158.60M,0.64%
02/06/2017,"49,100.82","49,323.72","48,979.59","49,317.38",128.67M,0.44%
05/06/2017,"49,244.27","49,627.76","49,120.67","49,592.49",131.65M,0.56%
06/06/2017,"49,566.33","49,566.33","49,177.54","49,218.62",140.94M,-0.75%
07/06/2017,"49,194.22","49,352.78","49,030.24","49,274.97",169.61M,0.11%
08/06/2017,"49,302.66","49,327.41","49,018.96","49,087.46",148.78M,-0.38%
09/06/2017,"49,046.86","49,277.32","48,993.26","49,081.73",156.51M,-0.01%
12/06/2017,"49,073.66","49,241.30","48,952.75","49,128.76",137.32M,0.10%
13/06/2017,"49,183.47","49,203.36","48,978.17","49,026.83",135.84M,-0.21%
14/06/2017,"49,121.20","49,378.69","49,022.54","49,291.03",169.95M,0.54%
15/06/2017,"49,233.21","49,233.85","48,861.25","49,139.70",137.20M,-0.31%
16/06/2017,"49,134.10","49,348.77","48,870.10","49,221.03",612.36M,0.17%
19/06/2017,"49,231.61","49,473.67","48,935.15","49,169.57",197.81M,-0.10%
20/06/2017,"49,209.62","49,226.76","48,937.66","49,033.05",147.57M,-0.28%
21/06/2017,"48,958.71","49,203.64","48,895.36","48,983.45",171.78M,-0.10%
22/06/2017,"48,933.08","49,053.00","48,827.56","49,017.43",106.90M,0.07%
23/06/2017,"48,938.38","49,139.06","48,873.85","48,980.78",148.04M,-0.07%
26/06/2017,"48,806.04","49,267.68","48,770.98","49,165.67",135.73M,0.38%
27/06/2017,"49,179.01","49,207.87","48,944.09","49,087.74",149.86M,-0.16%
28/06/2017,"49,129.56","49,391.38","49,067.78","49,340.11",141.96M,0.51%
29/06/2017,"49,380.50","49,428.55","49,001.78","49,198.12",124.12M,-0.29%
30/06/2017,"49,255.08","49,901.51","49,204.76","49,857.49",160.43M,1.34%
03/07/2017,"49,831.53","50,312.02","49,790.53","50,109.16",79.97M,0.50%
04/07/2017,"49,999.07","50,236.44","49,925.31","50,041.58",36.06M,-0.13%
05/07/2017,"50,065.52","50,339.63","50,022.15","50,300.81",149.65M,0.52%
06/07/2017,"50,268.95","50,274.91","49,884.18","50,015.67",178.01M,-0.57%
07/07/2017,"50,042.53","50,141.18","49,696.97","50,059.02",151.50M,0.09%
10/07/2017,"50,058.70","50,661.75","49,975.73","50,616.81",247.90M,1.11%
11/07/2017,"50,545.51","50,869.10","50,344.78","50,510.23",242.79M,-0.21%
12/07/2017,"50,847.95","51,103.85","50,440.70","50,809.77",314.86M,0.59%
13/07/2017,"50,820.85","51,014.14","50,704.20","50,968.76",258.96M,0.31%
14/07/2017,"50,966.87","51,298.10","50,824.13","51,162.23",156.84M,0.38%
17/07/2017,"51,141.63","51,364.19","50,950.62","51,332.29",137.17M,0.33%
18/07/2017,"51,228.36","51,230.70","50,990.67","51,099.71",156.04M,-0.45%
19/07/2017,"51,172.91","51,363.99","50,890.25","51,086.93",173.05M,-0.03%
20/07/2017,"51,163.21","51,264.51","51,082.68","51,144.14",103.58M,0.11%
21/07/2017,"51,180.04","51,641.38","51,165.61","51,564.62",153.69M,0.82%
24/07/2017,"51,526.39","51,743.62","51,205.54","51,665.65",128.87M,0.20%
25/07/2017,"51,590.48","51,772.37","51,524.23","51,713.38",148.40M,0.09%
26/07/2017,"51,537.30","51,765.94","51,476.45","51,600.26",198.20M,-0.22%
27/07/2017,"51,545.92","51,660.78","51,172.84","51,257.36",158.69M,-0.66%
28/07/2017,"51,228.42","51,320.51","50,895.54","51,213.60",171.08M,-0.09%
31/07/2017,"51,219.58","51,335.99","50,926.13","51,011.87",220.35M,-0.39%
01/08/2017,"51,282.19","51,432.77","51,141.27","51,195.01",649.07M,0.36%
02/08/2017,"51,153.86","51,484.77","51,105.47","51,200.13",185.31M,0.01%
03/08/2017,"51,198.14","51,343.28","51,088.97","51,293.07",180.71M,0.18%
04/08/2017,"51,240.67","51,415.61","51,181.71","51,328.29",160.13M,0.07%
07/08/2017,"51,300.22","51,572.55","51,300.22","51,389.27",137.27M,0.12%
08/08/2017,"51,331.79","51,722.06","51,305.77","51,328.76",151.54M,-0.12%
09/08/2017,"51,263.01","51,395.04","51,081.06","51,237.50",128.89M,-0.18%
10/08/2017,"51,235.27","51,248.01","50,618.23","50,906.84",184.94M,-0.65%
11/08/2017,"50,895.92","50,912.76","50,605.88","50,645.10",205.26M,-0.51%
14/08/2017,"50,680.43","51,231.33","50,680.43","51,167.47",144.31M,1.03%
15/08/2017,"51,225.54","51,362.08","51,151.87","51,339.29",138.30M,0.34%
16/08/2017,"51,331.90","51,431.91","50,983.44","51,156.67",204.80M,-0.36%
17/08/2017,"51,176.66","51,203.36","50,889.50","50,994.18",140.38M,-0.32%
18/08/2017,"50,930.50","51,254.29","50,836.42","51,075.46",140.02M,0.16%
21/08/2017,"51,131.55","51,277.68","50,985.51","51,241.11",112.92M,0.32%
22/08/2017,"51,194.24","51,448.64","51,194.24","51,332.98",157.04M,0.18%
23/08/2017,"51,276.14","51,332.44","51,160.92","51,280.17",142.81M,-0.10%
24/08/2017,"51,205.24","51,558.56","51,205.24","51,470.06",185.90M,0.37%
25/08/2017,"51,521.18","51,620.84","51,331.44","51,373.23",132.05M,-0.19%
28/08/2017,"51,429.62","51,588.72","51,025.20","51,266.72",126.45M,-0.21%
29/08/2017,"51,200.62","51,345.90","51,054.57","51,313.66",145.43M,0.09%
30/08/2017,"51,312.90","51,350.08","51,003.93","51,193.52",205.90M,-0.23%
31/08/2017,"51,155.59","51,232.49","51,034.27","51,210.48",230.99M,0.03%
01/09/2017,"51,271.32","51,370.82","51,001.30","51,080.85",121.79M,-0.25%
04/09/2017,"51,015.91","51,041.89","50,771.58","50,825.77",16.59M,-0.50%
05/09/2017,"50,947.67","50,969.74","50,257.74","50,301.39",153.96M,-1.03%
06/09/2017,"50,341.86","50,664.66","50,232.91","50,515.60",182.52M,0.43%
07/09/2017,"50,533.54","50,700.97","50,094.95","50,249.12",153.70M,-0.53%
08/09/2017,"50,192.73","50,308.54","49,865.79","50,083.80",137.99M,-0.33%
11/09/2017,"50,135.92","50,443.47","50,133.54","50,359.32",131.79M,0.55%
12/09/2017,"50,385.80","50,699.50","50,385.50","50,480.96",144.87M,0.24%
13/09/2017,"50,519.93","50,542.45","50,121.64","50,164.88",200.87M,-0.63%
14/09/2017,"50,094.90","50,225.12","50,017.37","50,107.86",155.30M,-0.11%
15/09/2017,"50,058.62","50,134.44","49,779.09","49,921.84",514.88M,-0.37%
18/09/2017,"49,953.14","50,326.56","49,953.14","50,258.42",148.53M,0.67%
19/09/2017,"50,327.32","50,364.83","50,117.71","50,265.46",103.03M,0.01%
20/09/2017,"50,312.79","50,430.38","50,173.52","50,363.95",120.25M,0.20%
21/09/2017,"50,385.34","50,636.33","50,156.76","50,545.75",138.99M,0.36%
22/09/2017,"50,487.93","50,541.50","50,282.19","50,313.51",96.39M,-0.46%
25/09/2017,"50,302.13","50,436.07","50,161.29","50,368.17",124.01M,0.11%
26/09/2017,"50,462.58","50,472.38","50,261.27","50,359.47",160.19M,-0.02%
27/09/2017,"50,336.32","50,549.79","49,778.80","50,169.13",173.00M,-0.38%
28/09/2017,"50,063.83","50,228.13","49,920.21","50,137.00",160.20M,-0.06%
29/09/2017,"50,064.82","50,605.60","50,064.82","50,346.06",154.23M,0.42%
02/10/2017,"50,499.17","50,629.16","50,350.87","50,501.16",127.55M,0.31%
03/10/2017,"50,593.54","50,741.49","50,453.76","50,615.29",126.89M,0.23%
04/10/2017,"50,653.53","50,750.30","50,511.04","50,565.29",118.43M,-0.10%
05/10/2017,"50,631.36","50,909.48","50,425.09","50,480.92",148.57M,-0.17%
06/10/2017,"50,513.17","50,616.65","50,257.55","50,302.96",133.53M,-0.35%
09/10/2017,"50,584.27","50,584.27","49,980.51","50,071.94",136.88M,-0.46%
10/10/2017,"50,141.12","50,230.44","49,888.40","49,982.94",180.84M,-0.18%
11/10/2017,"50,011.50","50,257.65","49,904.88","50,139.68",214.34M,0.31%
12/10/2017,"50,148.62","50,306.08","49,858.26","49,962.79",223.71M,-0.35%
13/10/2017,"50,040.40","50,224.98","49,914.96","49,981.94",218.95M,0.04%
16/10/2017,"50,029.82","50,230.04","49,673.22","49,721.01",204.50M,-0.52%
17/10/2017,"49,760.79","50,208.42","49,544.89","50,140.52",311.21M,0.84%
18/10/2017,"50,112.50","50,135.82","49,887.18","49,938.98",200.52M,-0.40%
19/10/2017,"49,914.15","50,057.01","49,760.76","50,000.25",162.69M,0.12%
20/10/2017,"50,207.87","50,582.62","49,896.63","49,988.71",240.92M,-0.02%
23/10/2017,"50,033.55","50,109.71","49,509.56","49,548.13",149.24M,-0.88%
24/10/2017,"49,612.85","50,194.74","49,612.85","50,157.22",191.97M,1.23%
25/10/2017,"50,166.47","50,166.47","48,804.03","48,876.46",287.23M,-2.55%
26/10/2017,"49,004.30","49,388.76","48,954.30","48,986.84",236.54M,0.23%
27/10/2017,"49,011.64","49,327.32","48,829.74","49,209.58",214.60M,0.45%
30/10/2017,"49,250.79","49,252.55","48,779.04","48,855.27",123.61M,-0.72%
31/10/2017,"48,929.26","48,958.84","48,579.68","48,625.53",169.39M,-0.47%
01/11/2017,"48,700.16","48,829.83","48,261.08","48,334.45",199.05M,-0.60%
03/11/2017,"48,334.87","48,584.22","47,824.97","48,534.84",229.67M,0.41%
06/11/2017,"48,623.41","49,061.43","48,281.12","48,967.01",225.24M,0.89%
07/11/2017,"48,946.13","49,276.47","48,879.49","49,004.52",208.90M,0.08%
08/11/2017,"49,001.94","49,058.84","48,806.56","48,835.69",122.87M,-0.34%
09/11/2017,"48,731.88","48,927.45","48,633.77","48,713.51",183.59M,-0.25%
10/11/2017,"48,659.33","48,717.36","47,972.79","48,028.30",208.18M,-1.41%
13/11/2017,"48,013.10","48,103.08","47,662.38","48,002.43",243.74M,-0.05%
14/11/2017,"47,999.61","48,044.60","47,659.14","47,873.65",162.42M,-0.27%
15/11/2017,"47,853.83","47,958.12","47,471.13","47,690.80",172.36M,-0.38%
16/11/2017,"47,736.59","48,025.86","47,711.52","47,747.69",145.08M,0.12%
17/11/2017,"47,780.36","48,107.72","47,597.77","47,857.14",150.28M,0.23%
21/11/2017,"47,831.62","48,258.83","47,750.73","48,185.71",195.43M,0.69%
22/11/2017,"48,263.13","48,453.19","47,933.19","48,196.89",179.68M,0.02%
23/11/2017,"48,208.92","48,246.94","48,036.39","48,136.24",23.85M,-0.13%
24/11/2017,"48,199.82","48,210.96","47,662.34","47,941.88",65.53M,-0.40%
27/11/2017,"47,874.70","47,887.12","47,221.47","47,275.32",171.28M,-1.39%
28/11/2017,"47,312.31","47,494.20","47,108.77","47,229.16",197.56M,-0.10%
29/11/2017,"47,298.31","47,681.89","46,960.89","47,622.93",215.14M,0.83%
30/11/2017,"47,618.33","47,639.88","47,003.07","47,092.44",372.68M,-1.11%
01/12/2017,"47,098.36","47,401.51","46,936.60","47,265.31",187.07M,0.37%
04/12/2017,"47,289.47","47,514.91","46,993.75","47,161.32",148.58M,-0.22%
05/12/2017,"47,228.10","47,525.64","47,014.11","47,462.79",132.56M,0.64%
06/12/2017,"47,465.41","47,465.41","46,933.29","46,973.30",196.36M,-1.03%
07/12/2017,"47,016.28","47,276.87","46,949.80","46,987.01",200.49M,0.03%
08/12/2017,"47,012.03","47,632.96","47,012.03","47,572.86",179.40M,1.25%
11/12/2017,"47,407.73","47,843.55","47,407.73","47,699.04",140.91M,0.27%
13/12/2017,"47,831.58","48,316.97","47,826.15","48,276.72",334.48M,1.21%
14/12/2017,"48,297.30","48,537.02","48,091.40","48,222.38",300.40M,-0.11%
15/12/2017,"48,244.50","48,360.42","47,930.81","48,081.55",480.35M,-0.29%
18/12/2017,"48,082.82","48,733.58","48,071.02","48,634.54",259.22M,1.15%
19/12/2017,"48,636.52","48,792.24","48,368.90","48,403.03",234.46M,-0.48%
20/12/2017,"48,449.24","48,536.73","48,191.28","48,390.39",186.69M,-0.03%
21/12/2017,"48,418.09","48,767.24","48,402.32","48,503.31",132.49M,0.23%
22/12/2017,"48,429.97","48,590.57","48,232.84","48,387.93",103.49M,-0.24%
26/12/2017,"48,473.31","48,801.28","48,198.17","48,451.33",69.96M,0.13%
27/12/2017,"48,470.87","48,810.87","48,425.71","48,652.56",68.56M,0.42%
28/12/2017,"48,659.43","48,999.50","48,640.11","48,861.94",67.28M,0.43%
29/12/2017,"48,880.39","49,388.98","48,874.16","49,354.42",88.57M,1.01%
02/01/2018,"49,376.26","50,083.02","49,328.60","50,033.95",106.59M,1.38%
03/01/2018,"50,093.31","50,093.31","49,735.91","49,782.23",145.27M,-0.50%
04/01/2018,"49,800.36","50,128.47","49,704.25","49,744.62",182.74M,-0.08%
05/01/2018,"49,929.52","50,079.03","49,712.54","49,887.74",156.15M,0.29%
08/01/2018,"49,916.57","50,233.62","49,891.07","49,995.57",150.48M,0.22%
09/01/2018,"50,002.03","50,162.75","49,543.21","49,701.37",209.33M,-0.59%
10/01/2018,"49,666.23","49,741.02","48,722.27","48,785.25",178.89M,-1.84%
11/01/2018,"48,840.16","49,026.05","48,408.75","48,799.39",203.71M,0.03%
12/01/2018,"48,764.91","49,429.03","48,521.61","49,135.91",175.40M,0.69%
15/01/2018,"49,183.59","49,455.31","49,121.85","49,387.28",27.70M,0.51%
16/01/2018,"49,292.38","49,612.22","49,290.12","49,491.72",160.83M,0.21%
17/01/2018,"49,499.23","49,804.96","49,450.85","49,732.30",169.44M,0.49%
18/01/2018,"49,681.18","49,958.33","49,620.16","49,911.97",132.01M,0.36%
19/01/2018,"49,883.64","49,987.73","49,660.01","49,695.56",170.29M,-0.43%
22/01/2018,"49,711.51","50,034.50","49,709.20","49,974.48",160.70M,0.56%
23/01/2018,"50,030.56","50,306.88","49,884.91","50,260.25",169.11M,0.57%
24/01/2018,"50,178.18","50,879.61","50,145.41","50,746.93",209.36M,0.97%
25/01/2018,"50,821.83","51,100.03","50,625.56","50,777.90",217.70M,0.06%
26/01/2018,"50,772.37","51,107.51","50,340.13","51,065.49",207.90M,0.57%
29/01/2018,"51,081.47","51,121.23","50,520.28","50,636.32",157.83M,-0.84%
30/01/2018,"50,461.54","50,556.41","49,928.62","50,382.86",135.25M,-0.50%
31/01/2018,"50,385.95","50,566.66","50,127.01","50,456.17",199.87M,0.15%
01/02/2018,"50,425.84","50,926.96","50,420.76","50,591.15",178.40M,0.27%
02/02/2018,"50,388.00","50,513.31","49,900.47","50,395.83",141.40M,-0.39%
06/02/2018,"49,023.33","49,709.92","48,681.96","49,304.94",249.45M,-2.16%
07/02/2018,"49,247.64","49,504.98","48,853.69","48,976.45",191.36M,-0.67%
08/02/2018,"49,054.75","49,054.75","47,726.13","47,862.10",260.88M,-2.28%
09/02/2018,"47,998.80","48,139.85","46,985.81","47,799.09",187.47M,-0.13%
12/02/2018,"47,950.63","48,234.74","47,504.60","47,830.49",140.37M,0.07%
13/02/2018,"47,892.47","47,995.86","47,675.48","47,926.73",136.95M,0.20%
14/02/2018,"47,871.59","48,560.26","47,758.96","48,400.75",156.70M,0.99%
15/02/2018,"48,547.85","48,984.22","48,378.02","48,808.39",196.89M,0.84%
16/02/2018,"48,831.25","49,378.25","48,621.12","48,882.78",135.87M,0.15%
19/02/2018,"48,886.97","49,198.14","48,820.53","48,928.48",17.14M,0.09%
20/02/2018,"48,913.12","48,955.16","48,492.19","48,685.19",145.27M,-0.50%
21/02/2018,"48,749.05","48,930.70","48,431.97","48,535.59",152.63M,-0.31%
22/02/2018,"48,552.29","49,086.63","48,538.90","48,969.64",180.20M,0.89%
23/02/2018,"49,176.31","49,176.31","48,488.18","48,643.43",122.44M,-0.67%
26/02/2018,"48,662.29","48,713.99","48,240.32","48,463.44",146.54M,-0.37%
27/02/2018,"48,481.90","48,532.55","47,886.36","47,970.19",167.33M,-1.02%
28/02/2018,"48,055.39","48,062.13","47,231.79","47,437.93",276.73M,-1.11%
01/03/2018,"47,470.67","47,800.56","47,157.11","47,599.42",186.23M,0.34%
02/03/2018,"47,513.44","47,683.49","47,034.82","47,548.10",140.15M,-0.11%
05/03/2018,"47,628.81","47,827.40","47,217.98","47,720.91",153.08M,0.36%
06/03/2018,"47,825.47","48,233.35","47,617.75","47,884.63",176.24M,0.34%
07/03/2018,"47,815.70","47,831.92","47,529.77","47,662.12",173.03M,-0.46%
08/03/2018,"47,710.21","48,285.77","47,696.32","48,240.00",166.79M,1.21%
09/03/2018,"48,242.62","48,809.32","48,208.75","48,556.45",162.62M,0.66%
12/03/2018,"48,592.85","48,983.93","48,521.98","48,671.29",160.79M,0.24%
13/03/2018,"48,652.99","48,896.67","48,471.26","48,557.01",186.90M,-0.23%
14/03/2018,"48,572.49","48,608.30","48,096.81","48,156.44",134.50M,-0.82%
15/03/2018,"48,107.86","48,508.26","47,778.92","47,817.05",148.71M,-0.70%
16/03/2018,"47,833.39","47,920.38","47,365.20","47,477.58",645.61M,-0.71%
20/03/2018,"47,342.38","47,360.51","46,987.31","47,076.51",210.50M,-0.84%
21/03/2018,"47,078.86","47,606.38","46,896.78","47,521.84",251.16M,0.95%
22/03/2018,"47,457.93","47,566.49","47,152.46","47,361.04",180.01M,-0.34%
23/03/2018,"47,510.59","47,638.50","46,450.68","46,515.93",226.18M,-1.78%
26/03/2018,"46,621.05","46,938.93","45,895.10","46,858.46",152.46M,0.74%
27/03/2018,"46,876.47","47,045.19","46,727.22","46,793.58",141.07M,-0.14%
28/03/2018,"46,860.84","46,876.61","46,041.39","46,124.85",229.25M,-1.43%
02/04/2018,"46,124.85","46,589.63","45,785.41","45,826.64",127.46M,-0.65%
03/04/2018,"45,940.64","46,753.39","45,868.04","46,684.06",184.66M,1.87%
04/04/2018,"46,541.10","47,521.73","46,320.05","47,457.46",211.06M,1.66%
05/04/2018,"47,438.26","48,172.94","47,418.45","47,951.75",176.98M,1.04%
